Date, Price
Sun Dec 11 05:39:12 2022,275.82
Sun Dec 11 05:40:12 2022,275.94
Sun Dec 11 05:41:13 2022,275.7
Sun Dec 11 05:42:14 2022,275.77
Sun Dec 11 05:43:14 2022,275.77
Sun Dec 11 05:44:14 2022,275.78
Sun Dec 11 05:45:15 2022,275.74
Sun Dec 11 05:46:15 2022,275.73
Sun Dec 11 05:47:16 2022,275.68
Sun Dec 11 05:48:17 2022,275.66
Sun Dec 11 05:49:17 2022,275.5
Sun Dec 11 05:50:18 2022,275.51
Sun Dec 11 05:51:18 2022,275.54
Sun Dec 11 05:52:19 2022,275.38
Sun Dec 11 05:53:19 2022,275.42
Sun Dec 11 05:54:19 2022,275.44
Sun Dec 11 05:55:20 2022,275.36
Sun Dec 11 05:56:20 2022,275.37
Sun Dec 11 05:57:20 2022,275.33
Sun Dec 11 05:58:21 2022,275.4
Sun Dec 11 05:59:21 2022,275.46
Sun Dec 11 06:00:21 2022,275.65
Sun Dec 11 06:01:22 2022,275.7
Sun Dec 11 06:02:22 2022,275.73
Sun Dec 11 06:03:23 2022,275.73
Sun Dec 11 06:04:23 2022,275.69
Sun Dec 11 06:05:23 2022,275.61
Sun Dec 11 06:06:24 2022,275.8
Sun Dec 11 06:07:25 2022,275.81
Sun Dec 11 06:08:25 2022,275.79
Sun Dec 11 06:09:25 2022,275.83
Sun Dec 11 06:10:26 2022,275.8
Sun Dec 11 06:11:26 2022,275.8
Sun Dec 11 06:12:27 2022,275.84
Sun Dec 11 06:13:27 2022,275.8
Sun Dec 11 06:14:28 2022,275.79
Sun Dec 11 06:15:28 2022,275.83
Sun Dec 11 06:16:28 2022,275.78
Sun Dec 11 06:17:29 2022,275.8
Sun Dec 11 06:18:29 2022,275.61
Sun Dec 11 06:19:30 2022,275.58
Sun Dec 11 06:20:30 2022,275.43
Sun Dec 11 06:21:30 2022,275.47
Sun Dec 11 06:22:31 2022,275.44
Sun Dec 11 06:23:31 2022,275.42
Sun Dec 11 06:24:31 2022,275.4
Sun Dec 11 06:25:32 2022,275.5
Sun Dec 11 06:26:32 2022,275.49
Sun Dec 11 06:27:32 2022,275.52
Sun Dec 11 06:28:33 2022,275.56
Sun Dec 11 06:29:33 2022,275.5
Sun Dec 11 06:30:34 2022,275.49
Sun Dec 11 06:31:34 2022,275.54
Sun Dec 11 06:32:34 2022,275.44
Sun Dec 11 06:33:35 2022,275.41
Sun Dec 11 06:34:35 2022,275.4
Sun Dec 11 06:35:36 2022,275.41
Sun Dec 11 06:36:36 2022,275.43
Sun Dec 11 06:37:36 2022,275.48
Sun Dec 11 06:38:37 2022,275.35
Sun Dec 11 06:39:37 2022,275.15
Sun Dec 11 06:40:37 2022,275.14
Sun Dec 11 06:41:38 2022,275.22
Sun Dec 11 06:42:38 2022,275.19
Sun Dec 11 06:43:39 2022,275.21
Sun Dec 11 06:44:39 2022,275.24
Sun Dec 11 06:45:39 2022,275.27
Sun Dec 11 06:46:40 2022,275.29
Sun Dec 11 06:47:40 2022,275.34
Sun Dec 11 06:48:41 2022,275.28
Sun Dec 11 06:49:41 2022,275.29
Sun Dec 11 06:50:42 2022,275.36
Sun Dec 11 06:51:42 2022,275.39
Sun Dec 11 06:52:42 2022,275.34
Sun Dec 11 06:53:43 2022,275.37
Sun Dec 11 06:54:43 2022,275.25
Sun Dec 11 06:55:43 2022,275.32
Sun Dec 11 06:56:44 2022,275.36
Sun Dec 11 06:57:44 2022,275.36
Sun Dec 11 06:58:45 2022,275.27
Sun Dec 11 06:59:45 2022,275.18
Sun Dec 11 07:00:45 2022,275.3
Sun Dec 11 07:01:46 2022,275.3
Sun Dec 11 07:02:46 2022,275.29
Sun Dec 11 07:03:46 2022,275.24
Sun Dec 11 07:04:47 2022,275.32
Sun Dec 11 07:05:47 2022,275.29
Sun Dec 11 07:06:48 2022,275.25
Sun Dec 11 07:07:48 2022,275.25
Sun Dec 11 07:08:49 2022,275.18
Sun Dec 11 07:09:49 2022,275.11
Sun Dec 11 07:10:49 2022,275.02
Sun Dec 11 07:11:50 2022,275.08
Sun Dec 11 07:12:50 2022,275.03
Sun Dec 11 07:13:50 2022,274.94
Sun Dec 11 07:14:51 2022,275
Sun Dec 11 07:15:51 2022,275.01
Sun Dec 11 07:16:52 2022,275.05
Sun Dec 11 07:17:52 2022,274.96
Sun Dec 11 07:18:52 2022,274.95
Sun Dec 11 07:19:53 2022,275
Sun Dec 11 07:20:53 2022,275.12
Sun Dec 11 07:21:53 2022,275.12
Sun Dec 11 07:22:54 2022,275.08
Sun Dec 11 07:23:54 2022,275.11
Sun Dec 11 07:24:55 2022,275.11
Sun Dec 11 07:25:55 2022,275.13
Sun Dec 11 07:26:55 2022,275.19
Sun Dec 11 07:27:56 2022,275.2
Sun Dec 11 07:28:56 2022,275.2
Sun Dec 11 07:29:56 2022,275.18
Sun Dec 11 07:30:57 2022,275.21
Sun Dec 11 07:31:57 2022,275.26
Sun Dec 11 07:32:58 2022,275.33
Sun Dec 11 07:33:58 2022,275.26
Sun Dec 11 07:34:58 2022,275.28
Sun Dec 11 07:35:59 2022,275.24
Sun Dec 11 07:36:59 2022,275.24
Sun Dec 11 07:37:59 2022,275.27
Sun Dec 11 07:39:00 2022,275.31
Sun Dec 11 07:40:00 2022,275.24
Sun Dec 11 07:41:01 2022,275.26
Sun Dec 11 07:42:01 2022,275.32
Sun Dec 11 07:43:01 2022,275.43
Sun Dec 11 07:44:02 2022,275.46
Sun Dec 11 07:45:02 2022,275.48
Sun Dec 11 07:46:02 2022,275.57
Sun Dec 11 07:47:03 2022,275.55
Sun Dec 11 07:48:03 2022,275.5
Sun Dec 11 07:49:04 2022,275.49
Sun Dec 11 07:50:04 2022,275.44
Sun Dec 11 07:51:04 2022,275.5
Sun Dec 11 07:52:05 2022,275.47
Sun Dec 11 07:53:05 2022,275.54
Sun Dec 11 07:54:05 2022,275.6
Sun Dec 11 07:55:06 2022,275.59
Sun Dec 11 07:56:07 2022,275.53
Sun Dec 11 07:57:07 2022,275.51
Sun Dec 11 07:58:07 2022,275.54
Sun Dec 11 07:59:08 2022,275.43
Sun Dec 11 08:00:08 2022,275.57
Sun Dec 11 08:01:09 2022,275.52
Sun Dec 11 08:02:09 2022,275.63
Sun Dec 11 08:03:09 2022,275.5
Sun Dec 11 08:04:10 2022,275.51
Sun Dec 11 08:05:10 2022,275.51
Sun Dec 11 08:06:10 2022,275.46
Sun Dec 11 08:07:11 2022,275.58
Sun Dec 11 08:08:11 2022,275.53
Sun Dec 11 08:09:12 2022,275.49
Sun Dec 11 08:10:12 2022,275.43
Sun Dec 11 08:11:12 2022,275.48
Sun Dec 11 08:12:13 2022,275.46
Sun Dec 11 08:13:13 2022,275.31
Sun Dec 11 08:14:14 2022,275.33
Sun Dec 11 08:15:14 2022,275.38
Sun Dec 11 08:16:15 2022,275.36
Sun Dec 11 08:17:16 2022,275.37
Sun Dec 11 08:18:16 2022,275.38
Sun Dec 11 08:19:16 2022,275.3
Sun Dec 11 08:20:17 2022,275.37
Sun Dec 11 08:21:17 2022,275.35
Sun Dec 11 08:22:17 2022,275.34
Sun Dec 11 08:23:18 2022,275.39
Sun Dec 11 08:24:18 2022,275.34
Sun Dec 11 08:25:19 2022,275.39
Sun Dec 11 08:26:20 2022,275.33
Sun Dec 11 08:27:21 2022,275.35
Sun Dec 11 08:28:21 2022,275.33
Sun Dec 11 08:29:21 2022,275.4
Sun Dec 11 08:30:22 2022,275.46
Sun Dec 11 08:31:22 2022,275.46
Sun Dec 11 08:32:22 2022,275.37
Sun Dec 11 08:33:23 2022,275.37
Sun Dec 11 08:34:23 2022,275.37
Sun Dec 11 08:35:24 2022,275.38
Sun Dec 11 08:36:24 2022,275.4
Sun Dec 11 08:37:24 2022,275.37
Sun Dec 11 08:38:25 2022,275.29
Sun Dec 11 08:39:25 2022,275.11
Sun Dec 11 08:40:26 2022,275.04
Sun Dec 11 08:41:26 2022,275.14
Sun Dec 11 08:42:26 2022,275.16
Sun Dec 11 08:43:27 2022,275.13
Sun Dec 11 08:44:27 2022,275.14
Sun Dec 11 08:45:28 2022,275.05
Sun Dec 11 08:46:28 2022,275.06
Sun Dec 11 08:47:28 2022,275.05
Sun Dec 11 08:48:29 2022,275.04
Sun Dec 11 08:49:29 2022,275.04
Sun Dec 11 08:50:29 2022,274.99
Sun Dec 11 08:51:30 2022,275.08
Sun Dec 11 08:52:30 2022,275.13
Sun Dec 11 08:53:30 2022,275.12
Sun Dec 11 08:54:31 2022,275.2
Sun Dec 11 08:55:31 2022,275.3
Sun Dec 11 08:56:31 2022,275.4
Sun Dec 11 08:57:33 2022,275.42
Sun Dec 11 08:58:34 2022,275.42
Sun Dec 11 08:59:34 2022,275.52
Sun Dec 11 09:00:34 2022,275.37
Sun Dec 11 09:01:35 2022,275.38
Sun Dec 11 09:02:36 2022,275.43
Sun Dec 11 09:03:36 2022,275.37
Sun Dec 11 09:04:36 2022,275.38
Sun Dec 11 09:05:37 2022,275.38
Sun Dec 11 09:06:37 2022,275.25
Sun Dec 11 09:07:38 2022,275.45
Sun Dec 11 09:08:38 2022,275.46
Sun Dec 11 09:09:38 2022,275.4
Sun Dec 11 09:10:39 2022,275.39
Sun Dec 11 09:11:39 2022,275.36
Sun Dec 11 09:12:40 2022,275.43
Sun Dec 11 09:13:40 2022,275.35
Sun Dec 11 09:14:40 2022,275.36
Sun Dec 11 09:15:41 2022,275.36
Sun Dec 11 09:16:41 2022,275.29
Sun Dec 11 09:17:41 2022,275.13
Sun Dec 11 09:18:42 2022,275.19
Sun Dec 11 09:19:42 2022,275.19
Sun Dec 11 09:20:43 2022,275.05
Sun Dec 11 09:21:43 2022,275.01
Sun Dec 11 09:22:44 2022,275.07
Sun Dec 11 09:23:45 2022,275.01
Sun Dec 11 09:24:45 2022,274.94
Sun Dec 11 09:25:45 2022,274.91
Sun Dec 11 09:26:46 2022,274.92
Sun Dec 11 09:27:46 2022,274.9
Sun Dec 11 09:28:46 2022,274.93
Sun Dec 11 09:29:47 2022,274.94
Sun Dec 11 09:30:47 2022,274.99
Sun Dec 11 09:31:48 2022,274.86
Sun Dec 11 09:32:48 2022,274.86
Sun Dec 11 09:33:48 2022,274.86
Sun Dec 11 09:34:49 2022,274.81
Sun Dec 11 09:35:49 2022,274.82
Sun Dec 11 09:36:49 2022,274.74
Sun Dec 11 09:37:50 2022,274.8
Sun Dec 11 09:38:50 2022,274.73
Sun Dec 11 09:39:50 2022,274.78
Sun Dec 11 09:40:51 2022,274.87
Sun Dec 11 09:41:51 2022,274.79
Sun Dec 11 09:42:52 2022,274.72
Sun Dec 11 09:43:52 2022,274.77
Sun Dec 11 09:44:52 2022,274.73
Sun Dec 11 09:45:53 2022,274.8
Sun Dec 11 09:46:53 2022,274.7
Sun Dec 11 09:47:54 2022,274.77
Sun Dec 11 09:48:54 2022,274.79
Sun Dec 11 09:49:54 2022,274.69
Sun Dec 11 09:50:55 2022,274.74
Sun Dec 11 09:51:56 2022,274.73
Sun Dec 11 09:52:56 2022,274.69
Sun Dec 11 09:53:57 2022,274.72
Sun Dec 11 09:54:57 2022,274.7
Sun Dec 11 09:55:57 2022,274.77
Sun Dec 11 09:56:58 2022,274.85
Sun Dec 11 09:57:58 2022,275.01
Sun Dec 11 09:58:59 2022,274.94
Sun Dec 11 09:59:59 2022,274.89
Sun Dec 11 10:00:59 2022,274.88
Sun Dec 11 10:02:00 2022,274.92
Sun Dec 11 10:03:00 2022,274.88
Sun Dec 11 10:04:01 2022,274.83
Sun Dec 11 10:05:01 2022,274.85
Sun Dec 11 10:06:01 2022,274.93
Sun Dec 11 10:07:02 2022,274.94
Sun Dec 11 10:08:02 2022,274.96
Sun Dec 11 10:09:03 2022,274.89
Sun Dec 11 10:10:03 2022,274.91
Sun Dec 11 10:11:03 2022,274.92
Sun Dec 11 10:12:05 2022,274.96
Sun Dec 11 10:13:06 2022,274.97
Sun Dec 11 10:14:06 2022,274.99
Sun Dec 11 10:15:07 2022,274.98
Sun Dec 11 10:16:07 2022,274.98
Sun Dec 11 10:17:08 2022,274.95
Sun Dec 11 10:18:09 2022,274.97
Sun Dec 11 10:19:09 2022,274.96
Sun Dec 11 10:20:09 2022,274.89
Sun Dec 11 10:21:10 2022,274.84
Sun Dec 11 10:22:10 2022,274.83
Sun Dec 11 10:23:11 2022,274.85
Sun Dec 11 10:24:11 2022,274.83
Sun Dec 11 10:25:12 2022,274.82
Sun Dec 11 10:26:12 2022,274.84
Sun Dec 11 10:27:13 2022,274.85
Sun Dec 11 10:28:13 2022,274.8
Sun Dec 11 10:29:13 2022,274.83
Sun Dec 11 10:30:14 2022,274.79
Sun Dec 11 10:31:14 2022,274.87
Sun Dec 11 10:32:15 2022,274.83
Sun Dec 11 10:33:15 2022,274.83
Sun Dec 11 10:34:15 2022,274.85
Sun Dec 11 10:35:16 2022,274.76
Sun Dec 11 10:36:17 2022,274.84
Sun Dec 11 10:37:17 2022,274.79
Sun Dec 11 10:38:18 2022,274.81
Sun Dec 11 10:39:18 2022,274.84
Sun Dec 11 10:40:19 2022,274.97
Sun Dec 11 10:41:19 2022,274.95
Sun Dec 11 10:42:19 2022,274.92
Sun Dec 11 10:43:20 2022,274.95
Sun Dec 11 10:44:20 2022,274.89
Sun Dec 11 10:45:21 2022,274.94
Sun Dec 11 10:46:21 2022,275
Sun Dec 11 10:47:21 2022,275.06
Sun Dec 11 10:48:22 2022,275.07
Sun Dec 11 10:49:22 2022,275.06
Sun Dec 11 10:50:22 2022,275.1
Sun Dec 11 10:51:23 2022,275.07
Sun Dec 11 10:52:23 2022,275
Sun Dec 11 10:53:24 2022,275.07
Sun Dec 11 10:54:24 2022,274.98
Sun Dec 11 10:55:24 2022,275.04
Sun Dec 11 10:56:25 2022,275
Sun Dec 11 10:57:25 2022,275.03
Sun Dec 11 10:58:25 2022,275.06
Sun Dec 11 10:59:26 2022,275.03
Sun Dec 11 11:00:26 2022,275.14
Sun Dec 11 11:01:27 2022,275.19
Sun Dec 11 11:02:27 2022,275.12
Sun Dec 11 11:03:28 2022,275.07
Sun Dec 11 11:04:28 2022,275.04
Sun Dec 11 11:05:28 2022,275.06
Sun Dec 11 11:06:29 2022,274.97
Sun Dec 11 11:07:29 2022,274.99
Sun Dec 11 11:08:29 2022,274.93
Sun Dec 11 11:09:30 2022,274.92
Sun Dec 11 11:10:32 2022,274.95
Sun Dec 11 11:11:32 2022,275.27
Sun Dec 11 11:12:32 2022,275.08
Sun Dec 11 11:13:33 2022,275.35
Sun Dec 11 11:14:33 2022,275.11
Sun Dec 11 11:15:33 2022,275.21
Sun Dec 11 11:16:34 2022,275.15
Sun Dec 11 11:17:34 2022,275.13
Sun Dec 11 11:18:35 2022,275.14
Sun Dec 11 11:19:35 2022,275.14
Sun Dec 11 11:20:35 2022,275.09
Sun Dec 11 11:21:36 2022,275.11
Sun Dec 11 11:22:36 2022,275.06
Sun Dec 11 11:23:37 2022,275.03
Sun Dec 11 11:24:37 2022,275.1
Sun Dec 11 11:25:37 2022,275.11
Sun Dec 11 11:26:38 2022,275.09
Sun Dec 11 11:27:38 2022,275.08
Sun Dec 11 11:28:38 2022,275.04
Sun Dec 11 11:29:39 2022,275.09
Sun Dec 11 11:30:39 2022,275.13
Sun Dec 11 11:31:40 2022,275.15
Sun Dec 11 11:32:40 2022,275.13
Sun Dec 11 11:33:40 2022,275.28
Sun Dec 11 11:34:41 2022,275.18
Sun Dec 11 11:35:41 2022,275.23
Sun Dec 11 11:36:41 2022,275.28
Sun Dec 11 11:37:42 2022,275.16
Sun Dec 11 11:38:42 2022,275.12
Sun Dec 11 11:39:43 2022,275.21
Sun Dec 11 11:40:43 2022,275.14
Sun Dec 11 11:41:43 2022,275.19
Sun Dec 11 11:42:44 2022,275.2
Sun Dec 11 11:43:44 2022,275.15
Sun Dec 11 11:44:45 2022,275.18
Sun Dec 11 11:45:45 2022,275.11
Sun Dec 11 11:46:45 2022,275.11
Sun Dec 11 11:47:46 2022,275.19
Sun Dec 11 11:48:46 2022,275.21
Sun Dec 11 11:49:46 2022,275.24
Sun Dec 11 11:50:47 2022,275.3
Sun Dec 11 11:51:47 2022,275.34
Sun Dec 11 11:52:48 2022,275.4
Sun Dec 11 11:53:48 2022,275.39
Sun Dec 11 11:54:48 2022,275.39
Sun Dec 11 11:55:49 2022,275.47
Sun Dec 11 11:56:49 2022,275.5
Sun Dec 11 11:57:50 2022,275.49
Sun Dec 11 11:58:50 2022,275.5
Sun Dec 11 11:59:50 2022,275.42
Sun Dec 11 12:00:51 2022,275.49
Sun Dec 11 12:01:51 2022,275.44
Sun Dec 11 12:02:52 2022,275.45
Sun Dec 11 12:03:52 2022,275.46
Sun Dec 11 12:04:53 2022,275.4
Sun Dec 11 12:05:53 2022,275.33
Sun Dec 11 12:06:54 2022,275.35
Sun Dec 11 12:07:54 2022,275.36
Sun Dec 11 12:08:55 2022,275.32
Sun Dec 11 12:09:56 2022,275.31
Sun Dec 11 12:10:56 2022,275.28
Sun Dec 11 12:11:57 2022,275.24
Sun Dec 11 12:12:57 2022,275.28
Sun Dec 11 12:13:58 2022,275.23
Sun Dec 11 12:14:58 2022,275.11
Sun Dec 11 12:15:58 2022,275.2
Sun Dec 11 12:16:59 2022,275.18
Sun Dec 11 12:17:59 2022,275.14
Sun Dec 11 12:19:00 2022,275.14
Sun Dec 11 12:20:00 2022,275.19
Sun Dec 11 12:21:00 2022,275.18
Sun Dec 11 12:22:01 2022,275.07
Sun Dec 11 12:23:01 2022,275.11
Sun Dec 11 12:24:01 2022,275.11
Sun Dec 11 12:25:02 2022,275.09
Sun Dec 11 12:26:02 2022,275.13
Sun Dec 11 12:27:03 2022,275.2
Sun Dec 11 12:28:03 2022,275.21
Sun Dec 11 12:29:03 2022,275.25
Sun Dec 11 12:30:04 2022,275.26
Sun Dec 11 12:31:04 2022,275.27
Sun Dec 11 12:32:05 2022,275.17
Sun Dec 11 12:33:05 2022,275.28
Sun Dec 11 12:34:05 2022,275.28
Sun Dec 11 12:35:06 2022,275.28
Sun Dec 11 12:36:06 2022,275.49
Sun Dec 11 12:37:06 2022,275.54
Sun Dec 11 12:38:08 2022,275.28
Sun Dec 11 12:39:08 2022,275.48
Sun Dec 11 12:40:08 2022,275.29
Sun Dec 11 12:41:09 2022,275.56
Sun Dec 11 12:42:09 2022,275.49
Sun Dec 11 12:43:09 2022,275.23
Sun Dec 11 12:44:10 2022,275.25
Sun Dec 11 12:45:10 2022,275.28
Sun Dec 11 12:46:11 2022,275.3
Sun Dec 11 12:47:11 2022,275.27
Sun Dec 11 12:48:11 2022,275.55
Sun Dec 11 12:49:12 2022,275.58
Sun Dec 11 12:50:12 2022,275.64
Sun Dec 11 12:51:13 2022,275.38
Sun Dec 11 12:52:13 2022,275.38
Sun Dec 11 12:53:13 2022,275.33
Sun Dec 11 12:54:14 2022,275.26
Sun Dec 11 12:55:14 2022,275.34
Sun Dec 11 12:56:14 2022,275.26
Sun Dec 11 12:57:16 2022,275.36
Sun Dec 11 12:58:17 2022,275.63
Sun Dec 11 12:59:17 2022,275.45
Sun Dec 11 13:00:18 2022,275.4
Sun Dec 11 13:01:18 2022,275.4
Sun Dec 11 13:02:18 2022,275.42
Sun Dec 11 13:03:19 2022,275.33
Sun Dec 11 13:04:19 2022,275.42
Sun Dec 11 13:05:20 2022,275.33
Sun Dec 11 13:06:20 2022,275.32
Sun Dec 11 13:07:20 2022,275.39
Sun Dec 11 13:08:21 2022,275.45
Sun Dec 11 13:09:21 2022,275.29
Sun Dec 11 13:10:21 2022,274.95
Sun Dec 11 13:11:22 2022,274.94
Sun Dec 11 13:12:22 2022,274.93
Sun Dec 11 13:13:23 2022,274.73
Sun Dec 11 13:14:23 2022,274.73
Sun Dec 11 13:15:23 2022,274.58
Sun Dec 11 13:16:24 2022,274.66
Sun Dec 11 13:17:25 2022,274.67
Sun Dec 11 13:18:25 2022,274.79
Sun Dec 11 13:19:26 2022,274.91
Sun Dec 11 13:20:26 2022,274.89
Sun Dec 11 13:21:26 2022,274.9
Sun Dec 11 13:22:27 2022,274.93
Sun Dec 11 13:23:27 2022,275.27
Sun Dec 11 13:24:28 2022,274.94
Sun Dec 11 13:25:28 2022,275.05
Sun Dec 11 13:26:28 2022,275.36
Sun Dec 11 13:27:29 2022,275.39
Sun Dec 11 13:28:29 2022,275.37
Sun Dec 11 13:29:29 2022,275.11
Sun Dec 11 13:30:30 2022,275.05
Sun Dec 11 13:31:30 2022,274.89
Sun Dec 11 13:32:31 2022,274.91
Sun Dec 11 13:33:31 2022,275.19
Sun Dec 11 13:34:31 2022,274.85
Sun Dec 11 13:35:32 2022,275.14
Sun Dec 11 13:36:32 2022,274.81
Sun Dec 11 13:37:32 2022,274.67
Sun Dec 11 13:38:33 2022,274.98
Sun Dec 11 13:39:34 2022,275
Sun Dec 11 13:40:34 2022,274.72
Sun Dec 11 13:41:35 2022,274.93
Sun Dec 11 13:42:35 2022,274.65
Sun Dec 11 13:43:35 2022,274.93
Sun Dec 11 13:44:36 2022,274.94
Sun Dec 11 13:45:36 2022,274.93
Sun Dec 11 13:46:37 2022,275.04
Sun Dec 11 13:47:37 2022,275
Sun Dec 11 13:48:37 2022,274.57
Sun Dec 11 13:49:38 2022,274.56
Sun Dec 11 13:50:38 2022,274.86
Sun Dec 11 13:51:38 2022,274.83
Sun Dec 11 13:52:39 2022,274.56
Sun Dec 11 13:53:39 2022,274.64
Sun Dec 11 13:54:40 2022,274.59
Sun Dec 11 13:55:41 2022,274.9
Sun Dec 11 13:56:41 2022,274.96
Sun Dec 11 13:57:42 2022,274.65
Sun Dec 11 13:58:42 2022,274.98
Sun Dec 11 13:59:43 2022,274.97
Sun Dec 11 14:00:44 2022,274.72
Sun Dec 11 14:01:44 2022,274.72
Sun Dec 11 14:02:44 2022,274.66
Sun Dec 11 14:03:45 2022,274.72
Sun Dec 11 14:04:45 2022,274.63
Sun Dec 11 14:05:46 2022,274.5
Sun Dec 11 14:06:46 2022,274.5
Sun Dec 11 14:07:46 2022,274.45
Sun Dec 11 14:08:47 2022,274.47
Sun Dec 11 14:09:47 2022,274.53
Sun Dec 11 14:10:47 2022,274.48
Sun Dec 11 14:11:48 2022,274.55
Sun Dec 11 14:12:48 2022,274.54
Sun Dec 11 14:13:49 2022,274.49
Sun Dec 11 14:14:49 2022,274.61
Sun Dec 11 14:15:49 2022,274.56
Sun Dec 11 14:16:50 2022,274.63
Sun Dec 11 14:17:51 2022,274.62
Sun Dec 11 14:18:51 2022,274.56
Sun Dec 11 14:19:52 2022,274.55
Sun Dec 11 14:20:52 2022,274.49
Sun Dec 11 14:21:52 2022,274.18
Sun Dec 11 14:22:53 2022,274.22
Sun Dec 11 14:23:53 2022,274.28
Sun Dec 11 14:24:54 2022,274.41
Sun Dec 11 14:25:54 2022,274.43
Sun Dec 11 14:26:55 2022,274.35
Sun Dec 11 14:27:55 2022,274.36
Sun Dec 11 14:28:55 2022,274.32
Sun Dec 11 14:29:56 2022,274.35
Sun Dec 11 14:30:56 2022,274.32
Sun Dec 11 14:31:56 2022,274.37
Sun Dec 11 14:32:58 2022,274.5
Sun Dec 11 14:33:58 2022,274.47
Sun Dec 11 14:34:59 2022,274.55
Sun Dec 11 14:35:59 2022,274.49
Sun Dec 11 14:36:59 2022,274.54
Sun Dec 11 14:38:00 2022,274.62
Sun Dec 11 14:39:00 2022,274.62
Sun Dec 11 14:40:00 2022,274.63
Sun Dec 11 14:41:01 2022,274.56
Sun Dec 11 14:42:01 2022,274.6
Sun Dec 11 14:43:02 2022,274.56
Sun Dec 11 14:44:02 2022,274.55
Sun Dec 11 14:45:02 2022,274.61
Sun Dec 11 14:46:03 2022,274.62
Sun Dec 11 14:47:03 2022,274.62
Sun Dec 11 14:48:04 2022,274.61
Sun Dec 11 14:49:04 2022,274.61
Sun Dec 11 14:50:06 2022,274.56
Sun Dec 11 14:51:06 2022,274.56
Sun Dec 11 14:52:07 2022,274.68
Sun Dec 11 14:53:07 2022,274.68
Sun Dec 11 14:54:07 2022,274.69
Sun Dec 11 14:55:08 2022,274.68
Sun Dec 11 14:56:08 2022,274.69
Sun Dec 11 14:57:09 2022,274.63
Sun Dec 11 14:58:09 2022,274.69
Sun Dec 11 14:59:09 2022,274.64
Sun Dec 11 15:00:10 2022,274.59
Sun Dec 11 15:01:10 2022,274.78
Sun Dec 11 15:02:11 2022,274.73
Sun Dec 11 15:03:11 2022,274.7
Sun Dec 11 15:04:11 2022,274.74
Sun Dec 11 15:05:12 2022,274.78
Sun Dec 11 15:06:12 2022,274.86
Sun Dec 11 15:07:13 2022,274.88
Sun Dec 11 15:08:13 2022,274.83
Sun Dec 11 15:09:13 2022,274.8
Sun Dec 11 15:10:14 2022,274.81
Sun Dec 11 15:11:14 2022,274.84
Sun Dec 11 15:12:14 2022,274.86
Sun Dec 11 15:13:15 2022,274.86
Sun Dec 11 15:14:15 2022,274.88
Sun Dec 11 15:15:16 2022,274.81
Sun Dec 11 15:16:16 2022,274.76
Sun Dec 11 15:17:16 2022,274.75
Sun Dec 11 15:18:17 2022,274.79
Sun Dec 11 15:19:17 2022,274.86
Sun Dec 11 15:20:18 2022,274.94
Sun Dec 11 15:21:18 2022,274.86
Sun Dec 11 15:22:18 2022,274.87
Sun Dec 11 15:23:19 2022,274.8
Sun Dec 11 15:24:19 2022,274.87
Sun Dec 11 15:25:20 2022,274.96
Sun Dec 11 15:26:20 2022,274.81
Sun Dec 11 15:27:20 2022,274.86
Sun Dec 11 15:28:21 2022,274.91
Sun Dec 11 15:29:21 2022,274.86
Sun Dec 11 15:30:21 2022,274.91
Sun Dec 11 15:31:22 2022,274.95
Sun Dec 11 15:32:22 2022,274.9
Sun Dec 11 15:33:23 2022,274.9
Sun Dec 11 15:34:23 2022,274.91
Sun Dec 11 15:35:23 2022,274.91
Sun Dec 11 15:36:24 2022,274.85
Sun Dec 11 15:37:24 2022,274.78
Sun Dec 11 15:38:24 2022,274.81
Sun Dec 11 15:39:25 2022,274.76
Sun Dec 11 15:40:25 2022,274.68
Sun Dec 11 15:41:26 2022,274.69
Sun Dec 11 15:42:26 2022,274.77
Sun Dec 11 15:43:26 2022,274.75
Sun Dec 11 15:44:27 2022,274.78
Sun Dec 11 15:45:27 2022,275.07
Sun Dec 11 15:46:28 2022,274.81
Sun Dec 11 15:47:28 2022,274.84
Sun Dec 11 15:48:28 2022,274.76
Sun Dec 11 15:49:29 2022,274.84
Sun Dec 11 15:50:29 2022,274.83
Sun Dec 11 15:51:30 2022,274.76
Sun Dec 11 15:52:30 2022,275.04
Sun Dec 11 15:53:31 2022,275.09
Sun Dec 11 15:54:32 2022,275.09
Sun Dec 11 15:55:32 2022,275.03
Sun Dec 11 15:56:33 2022,274.82
Sun Dec 11 15:57:33 2022,274.75
Sun Dec 11 15:58:33 2022,274.81
Sun Dec 11 15:59:34 2022,275.1
Sun Dec 11 16:00:36 2022,275.02
Sun Dec 11 16:01:39 2022,274.81
Sun Dec 11 16:02:39 2022,274.82
Sun Dec 11 16:03:40 2022,274.87
Sun Dec 11 16:04:44 2022,274.82
Sun Dec 11 16:05:45 2022,275.19
Sun Dec 11 16:06:45 2022,274.87
Sun Dec 11 16:07:45 2022,275.21
Sun Dec 11 16:08:46 2022,275.26
Sun Dec 11 16:09:46 2022,275.09
Sun Dec 11 16:10:57 2022,274.98
Sun Dec 11 16:12:07 2022,275
Sun Dec 11 16:13:19 2022,274.89
Sun Dec 11 16:14:28 2022,274.73
Sun Dec 11 16:15:29 2022,274.58
Sun Dec 11 16:16:29 2022,274.58
Sun Dec 11 16:17:30 2022,274.65
Sun Dec 11 16:18:32 2022,274.73
Sun Dec 11 16:19:32 2022,274.81
